Tree ID;Species Name;Carbon Storage (lb);% of Total
44552;Horse chestnut;1.000,2;0,0
44553;Horse chestnut;2.291,6;0,0
44556;Horse chestnut;2.321,2;0,0
44559;Horse chestnut;2.321,2;0,0
44563;Horse chestnut;2.263,1;0,0
44564;Horse chestnut;2.321,2;0,0
44565;Red horsechestnut;3,4;0,0
44566;Horse chestnut;2.291,6;0,0
44567;Horse chestnut;2.291,6;0,0
44568;Horse chestnut;2.321,2;0,0
44570;American elm;1.700,5;0,0
44573;American elm;1.700,5;0,0
44574;American elm;1.700,5;0,0
44578;American elm;222,8;0,0
44579;American elm;222,8;0,0
44580;American elm;758,7;0,0
44582;American elm;222,8;0,0
44583;American elm;758,7;0,0
44584;American elm;222,8;0,0
44585;American elm;222,8;0,0
44587;American elm;758,7;0,0
44588;American elm;222,8;0,0
44589;American elm;222,8;0,0
44590;American elm;222,8;0,0
44592;American elm;222,8;0,0
44593;American elm;222,8;0,0
44594;American elm;222,8;0,0
44595;American elm;758,7;0,0
44596;American elm;222,8;0,0
44597;American elm;222,8;0,0
44598;American elm;222,8;0,0
44599;American elm;222,8;0,0
44600;American elm;222,8;0,0
44601;American elm;758,7;0,0
44602;American elm;758,7;0,0
44603;American elm;222,8;0,0
44605;American elm;758,7;0,0
44606;American elm;758,7;0,0
44607;American elm;758,7;0,0
44608;American elm;1.700,5;0,0
44609;American elm;222,8;0,0
44610;American elm;222,8;0,0
44611;American elm;222,8;0,0
44612;American elm;222,8;0,0
44613;American elm;222,8;0,0
44615;American elm;758,7;0,0
44616;American elm;222,8;0,0
44620;American elm;758,7;0,0
44621;American elm;758,7;0,0
44623;American elm;758,7;0,0
44625;American elm;222,8;0,0
44626;American elm;1.700,5;0,0
44627;American elm;758,7;0,0
44628;American elm;758,7;0,0
44629;American elm;758,7;0,0
44630;American elm;758,7;0,0
44636;American elm;758,7;0,0
44637;American elm;222,8;0,0
44639;American elm;222,8;0,0
44640;American elm;758,7;0,0
44641;American elm;758,7;0,0
44642;American elm;1.700,5;0,0
44643;American elm;1.700,5;0,0
44644;American elm;758,7;0,0
44646;American elm;758,7;0,0
44650;American elm;1.700,5;0,0
44653;European ash;3,5;0,0
44654;American elm;758,7;0,0
44655;European ash;3,5;0,0
44656;American elm;758,7;0,0
44657;American elm;758,7;0,0
44658;American elm;222,8;0,0
44660;American elm;222,8;0,0
44662;American elm;758,7;0,0
44663;American elm;222,8;0,0
44664;American elm;222,8;0,0
44665;American elm;758,7;0,0
44666;American elm;222,8;0,0
44667;American elm;222,8;0,0
44668;American elm;758,7;0,0
44669;American elm;758,7;0,0
44670;American elm;758,7;0,0
44671;American elm;758,7;0,0
44672;American elm;758,7;0,0
44673;American elm;758,7;0,0
44675;American elm;758,7;0,0
44678;American elm;758,7;0,0
44679;American elm;1.700,5;0,0
44680;American elm;758,7;0,0
44682;American elm;758,7;0,0
44683;American elm;758,7;0,0
44685;American elm;758,7;0,0
44686;American elm;758,7;0,0
44687;American elm;758,7;0,0
44688;American elm;1.700,5;0,0
44689;American elm;1.700,5;0,0
44690;American elm;758,7;0,0
44691;American elm;1.700,5;0,0
44692;American elm;758,7;0,0
44693;American elm;758,7;0,0
44694;American elm;758,7;0,0
44695;American elm;758,7;0,0
44696;American elm;1.700,5;0,0
44697;American elm;758,7;0,0
44698;American elm;222,8;0,0
44701;American elm;1.700,5;0,0
44702;American elm;758,7;0,0
44703;American elm;1.700,5;0,0
44704;American elm;758,7;0,0
44705;American elm;758,7;0,0
44707;American elm;1.700,5;0,0
44732;European hackberry;735,6;0,0
44733;European hackberry;521,6;0,0
44734;European hackberry;79,5;0,0
44735;European hackberry;79,5;0,0
44736;European hackberry;79,5;0,0
44737;European hackberry;79,5;0,0
44738;European hackberry;79,5;0,0
44739;European hackberry;79,5;0,0
44753;Horse chestnut;2.321,2;0,0
44754;Horse chestnut;1.016,9;0,0
44755;Horse chestnut;1.016,9;0,0
44756;Horse chestnut;1.000,2;0,0
44758;Horse chestnut;2.321,2;0,0
44759;Horse chestnut;2.321,2;0,0
44760;Horse chestnut;2.291,6;0,0
44762;Horse chestnut;2.291,6;0,0
44763;Horse chestnut;2.291,6;0,0
44767;Horse chestnut;2.291,6;0,0
44769;Horse chestnut;2.291,6;0,0
44770;Horse chestnut;2.291,6;0,0
44772;Horse chestnut;2.291,6;0,0
44773;Horse chestnut;4.274,6;0,0
44774;Horse chestnut;1.000,2;0,0
44775;Horse chestnut;2.291,6;0,0
44777;Horse chestnut;2.291,6;0,0
44779;Horse chestnut;2.291,6;0,0
44780;Horse chestnut;2.291,6;0,0
44781;Horse chestnut;2.291,6;0,0
44782;Horse chestnut;1.000,2;0,0
44783;Horse chestnut;1.000,2;0,0
44784;Horse chestnut;2.291,6;0,0
44785;Horse chestnut;2.291,6;0,0
44786;Horse chestnut;1.000,2;0,0
44787;Horse chestnut;2.321,2;0,0
44788;Horse chestnut;1.016,9;0,0
44789;Horse chestnut;2.321,2;0,0
44790;Horse chestnut;2.321,2;0,0
44791;Horse chestnut;1.000,2;0,0
44792;Horse chestnut;2.321,2;0,0
44793;Horse chestnut;2.291,6;0,0
44794;Horse chestnut;1.000,2;0,0
44797;Horse chestnut;1.000,2;0,0
44798;Horse chestnut;2.321,2;0,0
44799;Horse chestnut;1.000,2;0,0
44800;Horse chestnut;1.000,2;0,0
44801;Horse chestnut;1.000,2;0,0
44802;Horse chestnut;1.000,2;0,0
44804;Horse chestnut;2.321,2;0,0
44805;Horse chestnut;2.321,2;0,0
44806;Horse chestnut;1.000,2;0,0
44807;Horse chestnut;2.291,6;0,0
44808;Horse chestnut;288,6;0,0
44809;Horse chestnut;2.291,6;0,0
44810;Horse chestnut;288,6;0,0
44811;Horse chestnut;2.321,2;0,0
44814;Horse chestnut;1.000,2;0,0
44815;Horse chestnut;2.291,6;0,0
44816;Horse chestnut;1.000,2;0,0
44817;Horse chestnut;1.016,9;0,0
44819;Horse chestnut;281,8;0,0
44820;Horse chestnut;281,8;0,0
44821;Horse chestnut;281,8;0,0
44822;Horse chestnut;281,8;0,0
44823;Horse chestnut;281,8;0,0
44824;Horse chestnut;281,8;0,0
44825;Horse chestnut;281,8;0,0
44826;Horse chestnut;281,8;0,0
44829;Horse chestnut;2.321,2;0,0
44830;Horse chestnut;2.291,6;0,0
44832;Horse chestnut;2.291,6;0,0
44833;Horse chestnut;2.263,1;0,0
44834;Horse chestnut;1.000,2;0,0
44836;Horse chestnut;3,6;0,0
44842;Horse chestnut;1.000,2;0,0
44845;Horse chestnut;2.291,6;0,0
44850;Horse chestnut;2.291,6;0,0
44851;Horse chestnut;2.291,6;0,0
44852;Horse chestnut;2.263,1;0,0
44853;Horse chestnut;2.291,6;0,0
44855;Horse chestnut;2.291,6;0,0
44860;Horse chestnut;2.291,6;0,0
44861;Horse chestnut;1.000,2;0,0
44862;Horse chestnut;1.000,2;0,0
44864;Horse chestnut;2.321,2;0,0
44865;Horse chestnut;2.321,2;0,0
44866;Horse chestnut;2.291,6;0,0
44868;Horse chestnut;1.000,2;0,0
44872;Horse chestnut;3,6;0,0
44876;Horse chestnut;2.291,6;0,0
44879;Horse chestnut;2.291,6;0,0
44881;Horse chestnut;1.000,2;0,0
44883;Horse chestnut;984,0;0,0
44885;Horse chestnut;2.291,6;0,0
44890;Horse chestnut;2.321,2;0,0
44891;Horse chestnut;2.321,2;0,0
44902;Necklacepod spp;281,3;0,0
44904;Chinaberry;880,1;0,0
44905;Chinaberry;254,0;0,0
44906;Chinaberry;2.016,6;0,0
44907;Chinaberry;2.016,6;0,0
44909;Necklacepod spp;281,3;0,0
44912;Chinaberry;3.761,7;0,0
44916;Necklacepod spp;281,3;0,0
44917;Necklacepod spp;971,2;0,0
44920;Necklacepod spp;281,3;0,0
44922;Chinaberry;2.016,6;0,0
44931;Chinaberry;2.016,6;0,0
44932;Necklacepod spp;281,3;0,0
44933;Chinaberry;894,9;0,0
44938;Necklacepod spp;971,2;0,0
44939;Chinaberry;2.016,6;0,0
44942;Necklacepod spp;5,2;0,0
44943;Necklacepod spp;971,2;0,0
44945;Chinaberry;3.801,5;0,0
44946;Necklacepod spp;281,3;0,0
44947;Necklacepod spp;281,3;0,0
44948;Necklacepod spp;281,3;0,0
44949;Necklacepod spp;281,3;0,0
44950;Necklacepod spp;2.223,5;0,0
44951;Necklacepod spp;281,3;0,0
44953;Necklacepod spp;281,3;0,0
44954;Necklacepod spp;281,3;0,0
44955;Necklacepod spp;281,3;0,0
44956;Chinaberry;2.016,6;0,0
44958;Necklacepod spp;281,3;0,0
44959;Chinaberry;2.016,6;0,0
44962;Necklacepod spp;281,3;0,0
44963;Necklacepod spp;971,2;0,0
44965;Necklacepod spp;281,3;0,0
44966;Chinaberry;880,1;0,0
44969;Chinaberry;2.016,6;0,0
44970;Chinaberry;2.016,6;0,0
44971;Chinaberry;2.016,6;0,0
44977;Necklacepod spp;281,3;0,0
44979;Necklacepod spp;281,3;0,0
44981;Chinaberry;2.016,6;0,0
44983;Chinaberry;3.761,7;0,0
44988;Necklacepod spp;281,3;0,0
45007;Honeylocust;51,6;0,0
45014;European hackberry;79,5;0,0
45024;Honeylocust;263,7;0,0
45025;Honeylocust;263,7;0,0
45026;Honeylocust;263,7;0,0
45027;Honeylocust;263,7;0,0
45028;Honeylocust;263,7;0,0
45029;Necklacepod spp;281,3;0,0
45030;Necklacepod spp;281,3;0,0
45032;Necklacepod spp;281,3;0,0
45042;Plum spp;77,3;0,0
45044;Plum spp;418,2;0,0
45046;Eastern white pine;24,7;0,0
45048;English walnut;3,6;0,0
45049;English oak;362,3;0,0
45050;Eastern white pine;24,7;0,0
45053;English oak;94,2;0,0
45054;English oak;362,3;0,0
45055;English oak;362,3;0,0
45056;English oak;362,3;0,0
45057;English oak;94,2;0,0
45064;Common fig;272,4;0,0
45065;Common fig;272,4;0,0
45099;Tree of heaven;293,1;0,0
45100;Tree of heaven;4,2;0,0
45117;Atlas cedar;284,8;0,0
45118;Atlas cedar;284,8;0,0
45119;Atlas cedar;284,8;0,0
45120;Atlas cedar;1.542,5;0,0
45121;Atlas cedar;816,2;0,0
45122;Atlas cedar;293,6;0,0
45123;Atlas cedar;816,2;0,0
45124;Atlas cedar;293,6;0,0
45125;Atlas cedar;293,6;0,0
45126;Atlas cedar;284,8;0,0
45128;Atlas cedar;284,8;0,0
45129;Atlas cedar;816,2;0,0
45130;Atlas cedar;293,6;0,0
45131;Atlas cedar;816,2;0,0
45132;Atlas cedar;293,6;0,0
45136;Atlas cedar;1.542,5;0,0
45137;Atlas cedar;816,2;0,0
45138;Atlas cedar;293,6;0,0
45139;Atlas cedar;775,2;0,0
45140;Atlas cedar;293,6;0,0
45141;Atlas cedar;293,6;0,0
45142;Atlas cedar;293,6;0,0
45143;Atlas cedar;293,6;0,0
45144;Atlas cedar;293,6;0,0
45145;Atlas cedar;293,6;0,0
45146;Atlas cedar;293,6;0,0
45147;Atlas cedar;816,2;0,0
45148;Atlas cedar;293,6;0,0
45149;Atlas cedar;293,6;0,0
45150;Atlas cedar;775,2;0,0
45151;Atlas cedar;293,6;0,0
45152;Atlas cedar;816,2;0,0
45153;Atlas cedar;816,2;0,0
45154;Atlas cedar;1.542,5;0,0
45155;Atlas cedar;775,2;0,0
45156;Atlas cedar;2.583,2;0,0
45157;Atlas cedar;1.542,5;0,0
45158;Atlas cedar;1.613,9;0,0
45159;Atlas cedar;1.613,9;0,0
45160;Atlas cedar;816,2;0,0
45161;Atlas cedar;2.583,2;0,0
45162;Atlas cedar;2.583,2;0,0
45163;Atlas cedar;2.583,2;0,0
45164;Atlas cedar;293,6;0,0
45165;Atlas cedar;816,2;0,0
45166;Atlas cedar;816,2;0,0
45167;Atlas cedar;2.583,2;0,0
45168;Atlas cedar;293,6;0,0
45169;Atlas cedar;2.583,2;0,0
45170;Atlas cedar;816,2;0,0
45171;Atlas cedar;1.542,5;0,0
45173;Atlas cedar;816,2;0,0
45174;Atlas cedar;816,2;0,0
45175;Atlas cedar;1.542,5;0,0
45176;Atlas cedar;1.542,5;0,0
45177;Atlas cedar;2.583,2;0,0
45178;Atlas cedar;816,2;0,0
45180;Atlas cedar;1.542,5;0,0
45181;Atlas cedar;293,6;0,0
45182;Atlas cedar;1.542,5;0,0
45183;Atlas cedar;816,2;0,0
45184;Atlas cedar;1.542,5;0,0
45185;Atlas cedar;293,6;0,0
45186;Atlas cedar;816,2;0,0
45187;Atlas cedar;1.613,9;0,0
45188;Atlas cedar;1.542,5;0,0
45190;Atlas cedar;775,2;0,0
45191;Atlas cedar;1.542,5;0,0
45192;Atlas cedar;816,2;0,0
45193;Atlas cedar;293,6;0,0
45194;Atlas cedar;2.694,1;0,0
45197;Deodar cedar;1.542,5;0,0
45198;Deodar cedar;1.542,5;0,0
45199;Deodar cedar;1.542,5;0,0
45200;Deodar cedar;1.542,5;0,0
45201;Deodar cedar;1.613,9;0,0
45202;Deodar cedar;1.613,9;0,0
45203;Deodar cedar;1.542,5;0,0
45205;Deodar cedar;1.542,5;0,0
45207;Deodar cedar;1.542,5;0,0
45208;Deodar cedar;2.583,2;0,0
45209;Deodar cedar;2.583,2;0,0
45210;Deodar cedar;2.694,1;0,0
45211;Deodar cedar;1.542,5;0,0
45212;Deodar cedar;1.542,5;0,0
45213;Deodar cedar;2.583,2;0,0
45214;Deodar cedar;2.583,2;0,0
45215;Deodar cedar;3.904,5;0,0
45218;Deodar cedar;2.583,2;0,0
45219;Deodar cedar;2.583,2;0,0
45220;Deodar cedar;1.542,5;0,0
45222;Deodar cedar;1.542,5;0,0
45223;Deodar cedar;1.613,9;0,0
45224;Deodar cedar;1.542,5;0,0
45225;Deodar cedar;2.694,1;0,0
45229;Deodar cedar;3.904,5;0,0
45231;Deodar cedar;1.613,9;0,0
45232;Deodar cedar;798,8;0,0
45234;Deodar cedar;798,8;0,0
45237;Deodar cedar;798,8;0,0
45239;Deodar cedar;284,8;0,0
45240;Deodar cedar;816,2;0,0
45241;Deodar cedar;279,2;0,0
45242;Deodar cedar;293,6;0,0
45244;Deodar cedar;293,6;0,0
45246;Deodar cedar;1.613,9;0,0
45247;Deodar cedar;816,2;0,0
45248;Deodar cedar;284,8;0,0
45249;Deodar cedar;816,2;0,0
45250;Deodar cedar;284,8;0,0
45251;Deodar cedar;284,8;0,0
45252;Deodar cedar;1.542,5;0,0
45253;Deodar cedar;798,8;0,0
45256;Deodar cedar;293,6;0,0
45257;Deodar cedar;1.613,9;0,0
45258;Holly oak;2.744,9;0,0
45259;Holly oak;2.744,9;0,0
45260;Holly oak;2.744,9;0,0
45261;Holly oak;1.273,8;0,0
45262;Holly oak;2.744,9;0,0
45263;Holly oak;2.744,9;0,0
45264;Holly oak;2.744,9;0,0
45267;Holly oak;2.744,9;0,0
45291;Black mulberry;2.643,6;0,0
45292;Black mulberry;2.643,6;0,0
45293;Black mulberry;341,2;0,0
45294;Black mulberry;2.643,6;0,0
45295;Black mulberry;341,2;0,0
45296;Black mulberry;341,2;0,0
45297;Black mulberry;341,2;0,0
45298;Black mulberry;2.643,6;0,0
45299;Black mulberry;341,2;0,0
45300;Black mulberry;341,2;0,0
45301;Black mulberry;341,2;0,0
45302;Black mulberry;341,2;0,0
45303;Black mulberry;341,2;0,0
45304;Black mulberry;63,9;0,0
45305;Black mulberry;4.852,1;0,0
45306;Black mulberry;341,2;0,0
45307;Black mulberry;2.643,6;0,0
45308;Black mulberry;341,2;0,0
45309;Black mulberry;4.852,1;0,0
45310;Black mulberry;2.643,6;0,0
45311;Black mulberry;341,2;0,0
45312;Black mulberry;341,2;0,0
45313;Black mulberry;2.643,6;0,0
45314;Black mulberry;341,2;0,0
45315;Black mulberry;4.852,1;0,0
45321;Black mulberry;341,2;0,0
45322;Black mulberry;63,9;0,0
45324;Black mulberry;341,2;0,0
45325;Black mulberry;1.172,5;0,0
45326;Black mulberry;341,2;0,0
45327;Black mulberry;2.643,6;0,0
45328;Black mulberry;1.172,5;0,0
45329;Black mulberry;341,2;0,0
45330;Black mulberry;341,2;0,0
45331;Black mulberry;1.172,5;0,0
45333;Black mulberry;2.643,6;0,0
45334;English oak;94,2;0,0
45335;Black mulberry;341,2;0,0
45336;Black mulberry;341,2;0,0
45338;Black mulberry;2.643,6;0,0
45339;Boxelder;46,2;0,0
45341;English oak;362,3;0,0
45342;Boxelder;219,6;0,0
45343;Boxelder;229,6;0,0
45344;Littleleaf linden;3.100,6;0,0
45345;Littleleaf linden;3.100,6;0,0
45346;Littleleaf linden;1.714,2;0,0
45347;Littleleaf linden;1.714,2;0,0
45348;Littleleaf linden;232,5;0,0
45349;Littleleaf linden;1.714,2;0,0
45350;Littleleaf linden;1.714,2;0,0
45351;Littleleaf linden;232,5;0,0
45352;Littleleaf linden;1.714,2;0,0
45353;Littleleaf linden;1.714,2;0,0
45354;Littleleaf linden;1.714,2;0,0
45355;Littleleaf linden;1.714,2;0,0
45356;Littleleaf linden;1.714,2;0,0
45357;Littleleaf linden;1.714,2;0,0
45358;Deodar cedar;1.613,9;0,0
45359;Atlas cedar;798,8;0,0
45360;Atlas cedar;798,8;0,0
45361;Atlas cedar;1.613,9;0,0
45363;Sycamore maple;56,1;0,0
45365;Sycamore maple;56,1;0,0
45369;Littleleaf linden;232,5;0,0
45370;Sycamore maple;266,7;0,0
45371;Sycamore maple;266,7;0,0
45374;Sycamore spp;1.288,3;0,0
45375;Sycamore spp;1.288,3;0,0
45376;Sycamore spp;560,8;0,0
45377;Sycamore spp;560,8;0,0
45378;Sycamore spp;159,4;0,0
45379;Sycamore spp;159,4;0,0
45380;Sycamore spp;560,8;0,0
45381;Sycamore spp;560,8;0,0
45385;European hackberry;24,2;0,0
45386;European hackberry;24,2;0,0
45388;Necklacepod spp;281,3;0,0
45390;Sycamore spp;159,4;0,0
45391;Sycamore spp;159,4;0,0
45394;Sycamore spp;560,8;0,0
45395;Sycamore spp;560,8;0,0
45396;Sycamore spp;159,4;0,0
45397;Sycamore spp;1.288,3;0,0
45399;Sycamore spp;1.288,3;0,0
45400;Sycamore spp;159,4;0,0
45401;Sycamore spp;159,4;0,0
45402;Sycamore spp;1.288,3;0,0
45403;Sycamore spp;159,4;0,0
45404;Sycamore spp;560,8;0,0
45405;Sycamore spp;159,4;0,0
45406;Sycamore spp;560,8;0,0
45407;Sycamore spp;1.288,3;0,0
45408;Sycamore spp;1.288,3;0,0
45413;European hornbeam;85,7;0,0
45416;European hackberry;190,6;0,0
45419;European aspen;1.804,8;0,0
45420;European aspen;5.547,1;0,0
45421;Hedge maple;57,2;0,0
45423;Boxelder;752,6;0,0
45424;Boxelder;1.611,1;0,0
45427;American elm;1.700,5;0,0
45428;European ash;736,6;0,0
45430;European ash;222,2;0,0
45433;Horse chestnut;281,8;0,0
45434;Horse chestnut;281,8;0,0
45435;Horse chestnut;281,8;0,0
45437;Silver maple;28,5;0,0
45438;Silver maple;134,1;0,0
45439;Horse chestnut;1.000,2;0,0
45440;Horse chestnut;281,8;0,0
45446;Littleleaf linden;232,5;0,0
45447;Littleleaf linden;775,3;0,0
45448;Littleleaf linden;232,5;0,0
45449;Littleleaf linden;232,5;0,0
45450;Littleleaf linden;232,5;0,0
45451;Littleleaf linden;775,3;0,0
45452;Littleleaf linden;775,3;0,0
45453;Littleleaf linden;775,3;0,0
45454;Littleleaf linden;232,5;0,0
45455;Littleleaf linden;775,3;0,0
45456;Littleleaf linden;775,3;0,0
45457;Littleleaf linden;232,5;0,0
45458;Littleleaf linden;775,3;0,0
45459;Littleleaf linden;232,5;0,0
45460;Littleleaf linden;232,5;0,0
45461;Littleleaf linden;775,3;0,0
45462;Littleleaf linden;775,3;0,0
45463;Horse chestnut;281,8;0,0
45464;Horse chestnut;281,8;0,0
45465;Horse chestnut;281,8;0,0
45468;Horse chestnut;281,8;0,0
45469;Horse chestnut;281,8;0,0
45474;Boxelder;46,2;0,0
45479;European hackberry;79,5;0,0
45481;Boxelder;46,2;0,0
45484;European hackberry;79,5;0,0
45491;American elm;1.700,5;0,0
45492;Sycamore spp;1.288,3;0,0
45493;Sycamore spp;1.288,3;0,0
45494;Sycamore spp;560,8;0,0
45495;Sycamore spp;560,8;0,0
45500;American elm;758,7;0,0
45501;American elm;3.107,3;0,0
45504;Boxelder;219,6;0,0
45506;Arizona cypress;2.029,9;0,0
45509;American elm;1.700,5;0,0
45512;Sycamore spp;159,4;0,0
45515;Sycamore spp;159,4;0,0
45516;American elm;222,8;0,0
45517;Littleleaf linden;775,3;0,0
45518;Littleleaf linden;1.714,2;0,0
45521;Littleleaf linden;1.714,2;0,0
45522;Littleleaf linden;1.714,2;0,0
45523;American elm;222,8;0,0
45524;American elm;222,8;0,0
45525;Sycamore spp;560,8;0,0
45527;Sycamore spp;560,8;0,0
45528;Sycamore spp;1.288,3;0,0
45529;Norway spruce;270,4;0,0
45530;European hackberry;339,2;0,0
45531;European hackberry;339,2;0,0
45532;European hackberry;339,2;0,0
45533;European hackberry;339,2;0,0
45534;European hackberry;339,2;0,0
45535;European hackberry;190,6;0,0
45536;European hackberry;339,2;0,0
45537;European hackberry;339,2;0,0
45541;Littleleaf linden;1.714,2;0,0
45542;Littleleaf linden;232,5;0,0
45543;Littleleaf linden;232,5;0,0
45544;Littleleaf linden;232,5;0,0
45545;Littleleaf linden;232,5;0,0
45546;Littleleaf linden;1.714,2;0,0
45575;European hackberry;190,6;0,0
45576;Narrow-leafed ash;3,7;0,0
45580;Arbol de judea;4,9;0,0
45582;European hackberry;190,6;0,0
45583;Arbol de judea;263,7;0,0
45589;Arbol de judea;263,7;0,0
45591;Arbol de judea;263,7;0,0
45592;Arbol de judea;51,6;0,0
45593;Arbol de judea;263,7;0,0
45594;Arbol de judea;263,7;0,0
45597;European hackberry;339,2;0,0
45599;European hackberry;339,2;0,0
45600;European hackberry;521,6;0,0
45601;European hackberry;339,2;0,0
45602;European hackberry;339,2;0,0
45603;European hackberry;339,2;0,0
45604;European hackberry;521,6;0,0
45606;European hackberry;3,7;0,0
45607;American elm;42,3;0,0
45608;European hackberry;79,5;0,0
45609;American elm;758,7;0,0
45610;European hackberry;521,6;0,0
45611;European hackberry;339,2;0,0
45612;European hackberry;735,6;0,0
45613;European hackberry;339,2;0,0
45614;European hackberry;339,2;0,0
45615;European hackberry;339,2;0,0
45616;European hackberry;339,2;0,0
45617;European hackberry;339,2;0,0
45618;European hackberry;190,6;0,0
45619;European hackberry;339,2;0,0
45620;European hackberry;339,2;0,0
45621;European hackberry;3,7;0,0
45622;European hackberry;3,7;0,0
45623;European hackberry;3,7;0,0
45625;European hackberry;3,7;0,0
45626;European hackberry;3,7;0,0
45627;European hackberry;735,6;0,0
45628;European hackberry;521,6;0,0
45629;European hackberry;339,2;0,0
45630;American elm;3.107,3;0,0
45632;European hackberry;3,7;0,0
45634;European hackberry;3,7;0,0
45635;European hackberry;339,2;0,0
45636;European hackberry;190,6;0,0
45637;European hackberry;339,2;0,0
45638;European hackberry;339,2;0,0
45639;European hackberry;190,6;0,0
45640;European hackberry;190,6;0,0
45642;European hackberry;339,2;0,0
45643;European hackberry;79,5;0,0
45644;American elm;3.107,3;0,0
45645;American elm;3.107,3;0,0
45646;American elm;1.700,5;0,0
45647;American elm;3.107,3;0,0
45648;American elm;1.700,5;0,0
45649;American elm;1.700,5;0,0
45650;American elm;1.700,5;0,0
45651;American elm;3.107,3;0,0
45652;European hackberry;521,6;0,0
45654;European hackberry;735,6;0,0
45655;European hackberry;339,2;0,0
45656;European hackberry;521,6;0,0
45657;European hackberry;339,2;0,0
45658;European hackberry;339,2;0,0
45659;European hackberry;339,2;0,0
45660;European hackberry;521,6;0,0
45661;European hackberry;735,6;0,0
45662;European hackberry;521,6;0,0
45663;European hackberry;339,2;0,0
45669;European hackberry;79,5;0,0
45671;European hackberry;190,6;0,0
45672;European hackberry;735,6;0,0
45673;European hackberry;521,6;0,0
45675;European hackberry;521,6;0,0
45676;European hackberry;339,2;0,0
45677;European hackberry;190,6;0,0
45679;European hackberry;190,6;0,0
45682;European hackberry;79,5;0,0
45683;European hackberry;339,2;0,0
45684;European hackberry;79,5;0,0
45686;European hackberry;190,6;0,0
45687;European hackberry;190,6;0,0
45688;European hackberry;339,2;0,0
45697;European hackberry;339,2;0,0
45698;European hackberry;521,6;0,0
45699;European hackberry;521,6;0,0
45700;European hackberry;339,2;0,0
45701;European hackberry;339,2;0,0
45702;European hackberry;339,2;0,0
45703;European hackberry;521,6;0,0
45704;European hackberry;339,2;0,0
45705;European hackberry;521,6;0,0
45706;European hackberry;521,6;0,0
45707;European hackberry;339,2;0,0
45708;European hackberry;339,2;0,0
45709;European hackberry;339,2;0,0
45710;European hackberry;339,2;0,0
45711;European hackberry;339,2;0,0
45712;European hackberry;339,2;0,0
45713;European hackberry;339,2;0,0
45714;European hackberry;339,2;0,0
45715;European hackberry;521,6;0,0
45716;Tree of heaven;293,1;0,0
45717;European hackberry;79,5;0,0
45721;American elm;758,7;0,0
45727;European hackberry;339,2;0,0
45729;Horse chestnut;288,6;0,0
